id,original_language,overview,poster_path,release_date,title,vote_average,genre_1,genre_2
1147400,fr,"Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?",https://image.tmdb.org/t/p/original/nydROKumZe9oFZNiSn792MDDA1v.jpg,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",6.9,16,12
926967,de,"28-year-old Anja Grimm takes up an internship in the part of the Bavarian Forest where her father had disappeared when she was eight years old. Her attempts to find out what happened to her father are met with reserve and hostility from the local villagers, and she slowly starts to discover something terrible.",https://image.tmdb.org/t/p/original/xdJwvRM6sVbEccPaVsavWSYCeAM.jpg,2022-02-17,The Silent Forest,6.1,9648,53
50619,en,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,https://image.tmdb.org/t/p/original/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011-11-16,The Twilight Saga: Breaking Dawn - Part 1,6.2,12,14
975,en,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,https://image.tmdb.org/t/p/original/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,1957-10-25,Paths of Glory,8.3,18,10752
1027073,en,"In a remote Irish village, a damaged Finbar is forced to fight for redemption after a lifetime of sins, but what price is he willing to pay? In the land of saints and sinners, some sins can't be buried.",https://image.tmdb.org/t/p/original/dhEahx3vfwJmo4e2q14yRi6JI2v.jpg,2023-10-06,In the Land of Saints and Sinners,6.5,80,18
253935,fr,"Through the wonders of virtual reality, Emmanuelle tries to help a former schoolmate to overcome a traumatic sexual past.",https://image.tmdb.org/t/p/original/gPW6G05OtNJsGDKmFZDmhuyQMbJ.jpg,1993-09-19,Emmanuelle 7,5.4,18,
10193,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",https://image.tmdb.org/t/p/original/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,2010-06-16,Toy Story 3,7.8,16,10751
900667,ja,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",https://image.tmdb.org/t/p/original/ogDXuVkO92GcETZfSofXXemw7gb.jpg,2022-08-06,One Piece Film Red,7.3,16,12
903746,de,"A new chapter begins for Laura: Together with her parents and her brother Tommy, she moves to a new home. But at first the girl can't really get used to the new city and has difficulties making friends and socializing. One evening she watches a star fall from the sky. Laura rushes to the injured star's aid and takes care of him. The two become friends and the star takes Laura on many exciting adventures.",https://image.tmdb.org/t/p/original/b8IzZpK8LZggHRMQ1xUhDca0XWk.jpg,2021-12-09,Laura's Star,6.8,10751,
1160025,ar,"Stranded amid Riyadh's desert dunes, Sarah, a local Saudi girl, escapes heartaches and the vengeance of a vigorous camel after discreetly sneaking out of her parent's home for a romantic date that landed her astray.",https://image.tmdb.org/t/p/original/5QOYVE6zS0tyQ3qeGaECD7WWoaF.jpg,2023-09-08,NAGA,6.0,53,35
269149,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",https://image.tmdb.org/t/p/original/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,7.7,16,12
446893,en,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",https://image.tmdb.org/t/p/original/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg,2020-03-11,Trolls World Tour,7.3,10751,16
413393,en,"Retrospective documentary on the making of the cult classic ""Willy Wonka & the Chocolate Factory.""",https://image.tmdb.org/t/p/original/nxzZeGmE456c5ujVrkV2B42mmD4.jpg,2001-11-13,Pure Imagination: The Story of 'Willy Wonka & the Chocolate Factory',6.8,99,14
10191,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",https://image.tmdb.org/t/p/original/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,7.8,14,12
610150,ja,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",https://image.tmdb.org/t/p/original/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,2022-06-11,Dragon Ball Super: Super Hero,7.9,16,878
580489,en,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",https://image.tmdb.org/t/p/original/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,2021-09-30,Venom: Let There Be Carnage,6.8,878,28
804150,en,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",https://image.tmdb.org/t/p/original/gOnmaxHo0412UVr1QM5Nekv1xPi.jpg,2023-02-22,Cocaine Bear,6.1,53,35
744,en,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",https://image.tmdb.org/t/p/original/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,1986-05-16,Top Gun,7.0,18,28
299537,en,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",https://image.tmdb.org/t/p/original/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,6.8,28,12
1028318,zh,"In order to cure Hei Ling, a terminal illness, the Kunlun healer, Bai Ze, was banished after accidentally destroying an island. Seven years later, he returns to the island to seek redemption.",https://image.tmdb.org/t/p/original/3haeeSxYilGW9WCaB6aGRcytCEc.jpg,2022-08-13,Goodbye Monster,6.3,16,14
1024773,en,"Desperate to fit in at school, Sam rejects her East Indian culture and family to be like everyone else. However, when a mythological demonic spirit latches onto her former best friend, she must come to terms with her heritage to defeat it.",https://image.tmdb.org/t/p/original/73gIfV8gDwkVgUrFDzt4TfZC9Zc.jpg,2023-09-06,It Lives Inside,5.9,27,9648
73723,en,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",https://image.tmdb.org/t/p/original/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg,2012-03-01,The Lorax,6.5,16,10751
251387,en,"A group of hard up bounty hunters must survive the night in a desert motel against a horde of savage cartel killers. They soon realize that their fugitive, a mysterious Chinese woman, is much more than she lets on.",https://image.tmdb.org/t/p/original/kga0tqGli4DTcPXnngjRd1JpXye.jpg,2015-03-17,The Night Crew,5.4,53,28
332662,en,"Reincarnation goes horribly wrong releasing dark forces across time. Basia accesses parts of her mind that should never be tampered with. Past lives merge with present as her reality becomes distorted, she fights for her very existence.",https://image.tmdb.org/t/p/original/tq0IrdVCrKpB1hon6J7Lt2FexHx.jpg,2014-11-01,The Scopia Effect,5.5,53,27
4935,ja,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",https://image.tmdb.org/t/p/original/6pZgH10jhpToPcf0uvyTCPFhWpI.jpg,2004-09-09,Howl's Moving Castle,8.4,14,16
758323,en,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",https://image.tmdb.org/t/p/original/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,2023-04-05,The Pope's Exorcist,7.1,27,53
18785,en,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",https://image.tmdb.org/t/p/original/uluhlXubGu1VxU63X9VHCLWDAYP.jpg,2009-06-02,The Hangover,7.3,35,
406759,en,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,https://image.tmdb.org/t/p/original/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-03,Moonfall,6.4,878,12
897992,en,"Jamie and Lucy have an encounter with what appears to be a pair of ghost children. But these spooky kids, Sara and Georgie, aren’t actually ghosts. They’ve travelled forwards in time to seek help, believing they’re going to be murdered by the wicked Mr and Mrs Wickens. And Lucy and Jamie’s strange visitor seems to be the key to it all. With his help, they must travel back to 1821 to save Sara and Georgie and redeem their remorseful new friend – The Amazing Mr Blunden.",https://image.tmdb.org/t/p/original/eQ6DKclRghjLL2G4jYPwZLMTM6l.jpg,2021-12-20,The Amazing Mr. Blunden,6.3,14,10751
1171353,es,"After years without a proper vacation, a debt-ridden family heads to San Antonio, Texas, with plans to spend a big wad of cash — if only it was theirs.",https://image.tmdb.org/t/p/original/sIpn96a6QyXLEDydbTg7ciGcncs.jpg,2023-08-31,Stolen Vacation,7.6,35,
99861,en,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",https://image.tmdb.org/t/p/original/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,2015-04-22,Avengers: Age of Ultron,7.3,28,12
958263,ko,A determined detective continues his search for the truth behind Asia's largest drug organization and its elusive boss he has unfinished business with.,https://image.tmdb.org/t/p/original/g9aDZSqH5KmsHbMurhni5d2wq6q.jpg,2023-10-05,Believer 2,7.1,80,28
836196,en,"A vigilante, Franck Denard, is released from prison after serving 10-years for a crime he didn't commit. Discovering he's on borrowed time with a terminal illness, he sets out for one last blood-thirsty fight seeking redemption and vengeance.",https://image.tmdb.org/t/p/original/3vPPojAIJkszWBq2o7Rt9oxEReM.jpg,2021-05-28,Denard: Anatomy of an Antihero,5.2,28,
260346,en,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",https://image.tmdb.org/t/p/original/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,2014-12-16,Taken 3,6.2,53,28
271110,en,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",https://image.tmdb.org/t/p/original/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,7.4,12,28
